0.17163	0.14519	0.21463	0.14455	0.16777	0.16634	0.21409	0.17462	0.16656	0.3048	0.27628	0.15825	0.19964	0.28151	0.16765	0.11646	0.30008	0.20242	0.21643	0.20826	0.27896	0.22926	0.18287	0.18664	0.24956	0.26354	0.18051	0.21549	0.21784	0.25586	0.27528	0.33059	0.23084	0.30972	0.27721	0.20919	0.31424	0.26398	0.23515	0.32533	0.2736	0.26077	0.23529	0.30574	0.32715	0.24628
0.18016	0.16731	0.24861	0.12815	0.16757	0.16126	0.19636	0.16994	0.17819	0.3004	0.2698	0.12592	0.16977	0.23945	0.19673	0.1374	0.29141	0.21646	0.19873	0.23143	0.27415	0.20418	0.17962	0.20237	0.2762	0.2633	0.17074	0.23256	0.20052	0.25366	0.29406	0.34365	0.22276	0.28686	0.27344	0.24346	0.32526	0.24627	0.23792	0.29693	0.23139	0.26219	0.21153	0.2779	0.28472	0.23143
0.16127	0.17278	0.25628	0.12621	0.17567	0.1671	0.16607	0.18247	0.14758	0.2724	0.27181	0.11158	0.15016	0.21141	0.21853	0.13628	0.27098	0.23005	0.18899	0.21384	0.25649	0.16776	0.19597	0.22188	0.28316	0.25148	0.17009	0.21528	0.20376	0.27289	0.29227	0.30575	0.23226	0.27008	0.26435	0.22748	0.32898	0.22562	0.21882	0.27214	0.20444	0.25711	0.22257	0.23074	0.24829	0.18324
0.12359	0.19281	0.22464	0.14103	0.19093	0.14158	0.13692	0.19327	0.14227	0.22312	0.28946	0.1208	0.14169	0.18655	0.23984	0.13342	0.27722	0.22469	0.20045	0.21847	0.2423	0.17137	0.22101	0.21405	0.28209	0.22438	0.17828	0.21089	0.19269	0.27247	0.25004	0.26807	0.2151	0.2395	0.27771	0.23078	0.28128	0.19873	0.20404	0.20611	0.19198	0.2113	0.23157	0.2171	0.23468	0.13247
0.09428	0.1644	0.20398	0.14535	0.20086	0.13945	0.13886	0.1657	0.16892	0.20954	0.25076	0.10359	0.14095	0.17426	0.24068	0.1705	0.23948	0.22147	0.205	0.25373	0.24982	0.18804	0.23858	0.20247	0.28919	0.20487	0.20409	0.20489	0.17214	0.2941	0.22173	0.28057	0.22949	0.24133	0.25821	0.26122	0.28141	0.19343	0.19218	0.19246	0.17245	0.21532	0.24857	0.23577	0.26456	0.13376
0.08787	0.14438	0.16681	0.1428	0.19244	0.13297	0.10237	0.15979	0.18235	0.19835	0.22985	0.12304	0.15353	0.1719	0.25489	0.20614	0.18435	0.20247	0.20755	0.25216	0.24813	0.19458	0.2514	0.21305	0.2353	0.17764	0.19624	0.2123	0.17719	0.28395	0.18162	0.27496	0.23112	0.23706	0.24127	0.25948	0.25556	0.20964	0.17404	0.19754	0.14806	0.20102	0.2425	0.20709	0.23897	0.16029
0.08854	0.13011	0.10575	0.15515	0.212	0.14742	0.10401	0.16532	0.17467	0.20843	0.21038	0.10417	0.16031	0.18544	0.23828	0.20313	0.16039	0.18855	0.24297	0.25442	0.20216	0.19612	0.26596	0.20403	0.21488	0.18032	0.20504	0.2259	0.14547	0.27651	0.16896	0.25138	0.20233	0.22966	0.2116	0.24638	0.23471	0.22847	0.15943	0.16965	0.16644	0.17571	0.23818	0.2098	0.22693	0.17917
0.1096	0.10724	0.10164	0.17123	0.21725	0.14211	0.09327	0.17039	0.1287	0.19362	0.18618	0.09374	0.17647	0.21277	0.21964	0.1842	0.17005	0.19277	0.22871	0.2343	0.19147	0.22653	0.27712	0.16095	0.19311	0.19899	0.18799	0.24394	0.19709	0.26099	0.17197	0.22156	0.17431	0.20441	0.17913	0.24838	0.18479	0.23599	0.15739	0.14565	0.16522	0.13814	0.25162	0.22431	0.20598	0.17653
0.12998	0.08994	0.0885	0.16426	0.21534	0.13509	0.0763	0.16331	0.11294	0.16735	0.16742	0.12643	0.20036	0.23689	0.20403	0.17576	0.19915	0.20469	0.24863	0.22699	0.19531	0.20647	0.28267	0.14032	0.1827	0.1665	0.18886	0.21138	0.20505	0.24444	0.16899	0.20461	0.19278	0.1761	0.14445	0.2304	0.15135	0.2366	0.14786	0.13872	0.1789	0.12626	0.2444	0.2181	0.18969	0.19526
0.12834	0.09744	0.04561	0.159	0.19992	0.1272	0.06281	0.16147	0.12549	0.18371	0.14197	0.1472	0.22448	0.21366	0.17818	0.20904	0.1936	0.21418	0.2373	0.22304	0.21354	0.21405	0.30519	0.16332	0.14142	0.1907	0.19678	0.18812	0.17963	0.21563	0.16978	0.21727	0.20357	0.17464	0.13083	0.24594	0.14443	0.21338	0.14188	0.14818	0.18626	0.12494	0.22652	0.19393	0.19686	0.20924
0.1125	0.11842	0.02531	0.14181	0.19458	0.13243	0.07686	0.14438	0.14127	0.17337	0.13476	0.14335	0.2222	0.19536	0.16712	0.22225	0.18807	0.24191	0.21967	0.18418	0.22308	0.21508	0.28246	0.19192	0.13925	0.16007	0.22542	0.18714	0.15806	0.24413	0.17852	0.1744	0.20811	0.16423	0.12558	0.22519	0.16902	0.20167	0.14108	0.16809	0.19367	0.11247	0.21878	0.15652	0.19057	0.20619
0.14883	0.15567	-0.01365	0.1582	0.1632	0.11403	0.07346	0.1765	0.13531	0.19515	0.13311	0.14528	0.2163	0.18323	0.17325	0.22657	0.22666	0.25133	0.20315	0.17146	0.23412	0.21253	0.27592	0.19408	0.14611	0.17565	0.21982	0.16896	0.15483	0.24202	0.17565	0.14535	0.18693	0.14172	0.13896	0.21791	0.18418	0.19822	0.13351	0.16257	0.19664	0.08867	0.17877	0.15394	0.15791	0.16745
0.15248	0.17153	-0.000735982	0.15817	0.14769	0.16625	0.11113	0.18	0.12082	0.1876	0.12247	0.15848	0.2292	0.17068	0.1558	0.23839	0.25624	0.28253	0.17825	0.19798	0.26135	0.21588	0.26899	0.22292	0.17084	0.15915	0.22807	0.14651	0.18648	0.20521	0.17476	0.1688	0.21159	0.10322	0.11994	0.19297	0.1844	0.18889	0.12786	0.14883	0.18489	0.09276	0.17351	0.16811	0.1253	0.1195
0.12917	0.18702	0.01517	0.15975	0.13069	0.18408	0.12319	0.18134	0.15948	0.20301	0.16894	0.18391	0.2411	0.17527	0.2362	0.29821	0.28305	0.31283	0.2003	0.2303	0.32926	0.22762	0.28721	0.25945	0.23691	0.14993	0.2389	0.14597	0.19827	0.17559	0.16661	0.16639	0.1979	0.09337	0.12037	0.16816	0.16199	0.18768	0.14297	0.17841	0.15188	0.1254	0.15284	0.15697	0.131	0.09342
0.1209	0.20724	0.000402323	0.15624	0.12043	0.21326	0.13878	0.24944	0.20839	0.22813	0.22945	0.20768	0.25022	0.21704	0.25354	0.32261	0.32129	0.31963	0.25452	0.26892	0.3645	0.23241	0.31652	0.32533	0.28826	0.16213	0.26775	0.16348	0.18048	0.16947	0.15263	0.13822	0.19189	0.11283	0.14026	0.13488	0.2039	0.1581	0.10937	0.18354	0.13542	0.15017	0.14724	0.17301	0.13044	0.11092
0.16725	0.26149	0.04213	0.18659	0.12534	0.25215	0.21773	0.30789	0.23857	0.28116	0.25915	0.22759	0.29259	0.27932	0.30179	0.36199	0.36516	0.35983	0.29541	0.29391	0.38522	0.3059	0.34332	0.4018	0.33828	0.21814	0.31104	0.21421	0.18856	0.18346	0.14952	0.11508	0.16806	0.12625	0.16015	0.12279	0.21848	0.13347	0.09844	0.17264	0.09443	0.14372	0.1485	0.19289	0.1495	0.13281
0.2376	0.2946	0.12581	0.24424	0.16749	0.32559	0.29916	0.37148	0.30176	0.34546	0.3191	0.3012	0.36597	0.36241	0.3941	0.43292	0.39463	0.4084	0.38539	0.39865	0.45235	0.38073	0.39096	0.44912	0.41652	0.28672	0.3712	0.25518	0.22931	0.16416	0.17367	0.12286	0.12769	0.13791	0.1392	0.08026	0.21775	0.12371	0.10733	0.14061	0.09592	0.15169	0.1597	0.19957	0.12957	0.13399
0.32562	0.33509	0.23157	0.34406	0.26404	0.43267	0.4103	0.47598	0.38822	0.45093	0.43325	0.43517	0.43394	0.46196	0.48434	0.52475	0.48474	0.54937	0.5065	0.54966	0.57812	0.48571	0.51346	0.52848	0.4836	0.37162	0.43588	0.3083	0.27997	0.14389	0.17314	0.1414	0.12222	0.13619	0.14016	0.07808	0.18185	0.11983	0.13508	0.13348	0.07199	0.17369	0.13258	0.18908	0.11609	0.1243
0.44122	0.41938	0.41281	0.472	0.4418	0.59414	0.5496	0.59861	0.53081	0.57494	0.61975	0.60444	0.5783	0.65618	0.65768	0.6762	0.61454	0.71532	0.67233	0.73267	0.70816	0.64261	0.69087	0.65855	0.5947	0.4877	0.51436	0.35119	0.31054	0.1681	0.21287	0.16392	0.14528	0.14426	0.14029	0.08022	0.16859	0.124	0.10949	0.1285	0.05339	0.18385	0.13997	0.17424	0.1159	0.09518
0.62609	0.58649	0.62279	0.6461	0.63955	0.79323	0.75251	0.80608	0.74485	0.78355	0.8383	0.86112	0.75885	0.90465	0.90477	0.89246	0.83203	0.91146	0.86408	0.94533	0.91128	0.86882	0.91496	0.81305	0.71958	0.61715	0.65069	0.45244	0.35229	0.23279	0.2226	0.15979	0.15559	0.165	0.1518	0.0731	0.17217	0.10189	0.12404	0.13882	0.10458	0.14215	0.12643	0.20836	0.13151	0.12059
0.90818	0.83869	0.90197	0.92152	0.89373	1.08148	1.00953	1.06342	1.02053	1.09401	1.12973	1.15204	1.06482	1.20455	1.20694	1.19309	1.13335	1.20847	1.14498	1.24361	1.18092	1.16089	1.19268	1.07954	0.90922	0.81989	0.79815	0.53806	0.42323	0.3045	0.25623	0.18306	0.16737	0.17632	0.13703	0.08363	0.18334	0.10695	0.12018	0.15845	0.10102	0.11026	0.09927	0.2042	0.11424	0.08882
1.28587	1.21082	1.28763	1.31147	1.2836	1.4998	1.40027	1.40191	1.36417	1.50708	1.55872	1.54197	1.48721	1.62412	1.60752	1.61487	1.52152	1.61152	1.58028	1.64965	1.59941	1.54468	1.58912	1.39072	1.18172	1.10499	0.96143	0.64456	0.53514	0.37424	0.3209	0.23445	0.18291	0.17994	0.12994	0.09363	0.16436	0.15669	0.1231	0.16981	0.10093	0.12148	0.06956	0.17677	0.1205	0.06714
1.8038	1.68993	1.7953	1.84199	1.79439	2.02596	1.959	1.92897	1.89114	2.02969	2.14853	2.11191	2.01177	2.18907	2.14671	2.12853	2.08662	2.14366	2.1428	2.17375	2.10887	2.04982	2.08514	1.80921	1.55628	1.40694	1.18467	0.8424	0.65449	0.48831	0.40801	0.31381	0.21515	0.18267	0.15461	0.1356	0.13906	0.17732	0.07811	0.19076	0.06159	0.12306	0.04635	0.19411	0.12432	0.0758
2.44805	2.3619	2.4793	2.50741	2.48603	2.69869	2.63421	2.6403	2.5855	2.7109	2.87888	2.80496	2.71912	2.90047	2.84306	2.82968	2.82784	2.80786	2.85406	2.83913	2.7743	2.69978	2.69426	2.3433	2.02069	1.7993	1.50321	1.107	0.84559	0.65553	0.47115	0.37544	0.26071	0.19029	0.20662	0.18906	0.12151	0.18251	0.06484	0.17867	0.06052	0.10551	0.05917	0.19673	0.13202	0.08064
3.29845	3.23566	3.34099	3.37709	3.34301	3.55377	3.48961	3.51085	3.46595	3.58512	3.74123	3.64746	3.64097	3.78716	3.71651	3.68782	3.7136	3.65313	3.70238	3.67916	3.62874	3.48073	3.42702	3.0128	2.64225	2.28379	1.89162	1.37284	1.06533	0.8502	0.59355	0.4564	0.29531	0.21632	0.22147	0.20957	0.13629	0.19383	0.06671	0.16947	0.10336	0.09556	0.08762	0.23926	0.16307	0.11322
4.36658	4.3252	4.37275	4.46424	4.41354	4.60799	4.52916	4.59278	4.55086	4.67173	4.84283	4.69089	4.74759	4.84228	4.75334	4.75089	4.75825	4.71045	4.75314	4.68172	4.62738	4.42329	4.2884	3.8074	3.3981	2.87877	2.35137	1.74209	1.30109	1.02152	0.72297	0.52263	0.32666	0.25713	0.23322	0.23772	0.13875	0.20059	0.09915	0.16241	0.1285	0.10397	0.08504	0.23385	0.18833	0.15361
5.66432	5.61945	5.64789	5.77733	5.72769	5.86069	5.85592	5.87855	5.82495	5.9218	6.13599	5.93553	6.02898	6.11246	5.96445	6.02599	6.0294	5.92506	5.98532	5.84463	5.78938	5.54033	5.31991	4.71429	4.20914	3.58273	2.87736	2.1708	1.64083	1.26379	0.89138	0.59284	0.39246	0.31487	0.29581	0.26796	0.14368	0.22477	0.10596	0.13726	0.12006	0.11847	0.12652	0.21844	0.19956	0.16152
7.13153	7.16164	7.1647	7.27923	7.25651	7.3182	7.37435	7.38391	7.32343	7.35319	7.60521	7.44047	7.49863	7.54768	7.4222	7.46215	7.43827	7.31069	7.3591	7.17998	7.11092	6.76563	6.47554	5.69819	5.12261	4.31736	3.50435	2.67981	1.96661	1.50785	1.0666	0.68572	0.48647	0.33106	0.36423	0.32491	0.16448	0.21925	0.14644	0.10639	0.1454	0.14011	0.18866	0.22985	0.23516	0.20225
8.7807	8.82804	8.85217	8.92195	8.94984	8.95401	9.02164	9.05311	9.01959	8.96465	9.22758	9.0743	9.12514	9.14533	9.03131	9.0428	8.96031	8.86285	8.86338	8.64227	8.49275	8.13858	7.72154	6.80676	6.10055	5.13817	4.19516	3.22154	2.31032	1.77209	1.19883	0.78934	0.56039	0.38778	0.40649	0.33621	0.21446	0.22096	0.17224	0.1149	0.19977	0.12645	0.21692	0.25404	0.24637	0.24134
10.5505	10.6496	10.6758	10.7037	10.7177	10.7186	10.7899	10.8061	10.7825	10.7103	10.9565	10.7798	10.8529	10.8222	10.7168	10.7188	10.612	10.4907	10.4557	10.1788	9.99487	9.56924	9.03456	7.97949	7.1471	6.02671	4.87763	3.72237	2.6758	2.03763	1.36422	0.90123	0.62282	0.4565	0.41581	0.36474	0.24892	0.25338	0.26866	0.12548	0.2797	0.13612	0.23821	0.2286	0.24736	0.25799
12.4024	12.5219	12.5515	12.5285	12.5806	12.5381	12.6282	12.5895	12.5939	12.5173	12.7138	12.5613	12.587	12.5638	12.451	12.4321	12.2604	12.1593	12.0832	11.7097	11.4884	11.0295	10.3852	9.17264	8.23366	6.90295	5.57541	4.2805	3.09955	2.27383	1.53142	1.01316	0.68468	0.53839	0.443	0.3863	0.29008	0.30107	0.30761	0.15969	0.35674	0.17915	0.2545	0.26153	0.27124	0.29604
14.2794	14.3946	14.422	14.3564	14.4255	14.3879	14.4958	14.4131	14.4146	14.3504	14.4596	14.3561	14.3452	14.3107	14.1833	14.1435	13.9336	13.7931	13.711	13.2535	12.9419	12.4503	11.7433	10.3397	9.27383	7.74763	6.28576	4.83949	3.53126	2.50739	1.70869	1.12169	0.77817	0.64477	0.50804	0.4446	0.35106	0.3416	0.34932	0.20385	0.39056	0.21365	0.29257	0.26018	0.29032	0.32141
16.1209	16.222	16.2707	16.1101	16.2179	16.1639	16.2566	16.1214	16.176	16.0838	16.1457	16.0993	16.0416	15.9894	15.8782	15.7793	15.5317	15.3966	15.2515	14.7681	14.4048	13.8295	13.0564	11.503	10.2523	8.55913	6.95027	5.3856	3.88145	2.7799	1.89027	1.23817	0.92227	0.71494	0.58388	0.51725	0.41778	0.33571	0.37168	0.21001	0.42522	0.22575	0.29664	0.32518	0.31095	0.38765
17.7963	17.8951	17.9544	17.7555	17.871	17.8104	17.8959	17.7805	17.8113	17.71	17.7402	17.7279	17.5969	17.5304	17.439	17.2945	16.9697	16.8918	16.695	16.1619	15.7376	15.1135	14.2709	12.6074	11.1594	9.29312	7.56817	5.89294	4.22272	2.99004	2.01214	1.36839	1.00649	0.78918	0.61068	0.55227	0.45267	0.40738	0.42396	0.28531	0.4651	0.27124	0.31504	0.36476	0.423	0.42009
19.3374	19.4166	19.4939	19.257	19.3848	19.3035	19.3874	19.2544	19.2724	19.2038	19.184	19.212	19.0269	18.9452	18.8741	18.6945	18.3521	18.274	18.0291	17.4448	16.9786	16.3438	15.3695	13.6047	12.0229	10.0248	8.17172	6.34493	4.57454	3.25085	2.16491	1.50967	1.07235	0.90926	0.6773	0.61296	0.4908	0.46188	0.51815	0.34151	0.54302	0.38039	0.39184	0.43771	0.53866	0.45924
20.7123	20.7533	20.837	20.5936	20.7501	20.6587	20.6922	20.5513	20.5817	20.5346	20.4833	20.532	20.2954	20.1885	20.117	19.9223	19.5582	19.4608	19.2297	18.6673	18.1231	17.4015	16.3622	14.5172	12.8107	10.6526	8.76611	6.78881	4.92034	3.48042	2.31979	1.62577	1.19719	1.042	0.74977	0.69073	0.51781	0.4999	0.59806	0.42893	0.61892	0.45647	0.45996	0.53045	0.64932	0.52499
21.9359	21.9002	22.0176	21.7738	21.9358	21.8493	21.8746	21.7144	21.7046	21.6811	21.6081	21.6737	21.4397	21.2899	21.2517	20.9679	20.6582	20.5579	20.2662	19.732	19.0975	18.3398	17.2403	15.3136	13.5231	11.23	9.27466	7.17903	5.23115	3.68107	2.50617	1.76064	1.34907	1.14353	0.82704	0.78102	0.58682	0.56488	0.67066	0.54341	0.61381	0.56093	0.559	0.63368	0.75164	0.61084
22.9615	22.9004	23.0226	22.7736	22.8983	22.8086	22.8429	22.7061	22.6871	22.6073	22.5959	22.6338	22.3808	22.2616	22.2203	21.917	21.6257	21.5131	21.1202	20.6433	19.9673	19.1859	18.0142	16.0349	14.1417	11.7877	9.72787	7.54769	5.45998	3.9041	2.67944	1.91436	1.47965	1.19818	0.9161	0.90329	0.68333	0.61336	0.75607	0.66382	0.63002	0.67244	0.66937	0.73945	0.85146	0.72257
23.8082	23.7301	23.8385	23.5976	23.7009	23.6717	23.6596	23.5138	23.4893	23.447	23.4173	23.4417	23.1847	23.0555	23.0472	22.6823	22.4549	22.2816	21.8934	21.4094	20.7258	19.9262	18.6476	16.6363	14.6959	12.284	10.1714	7.89701	5.70987	4.13613	2.83429	2.10745	1.60241	1.2772	1.0096	0.97755	0.73371	0.68594	0.87203	0.78672	0.70448	0.81212	0.79817	0.86862	0.97981	0.85258
24.4193	24.3836	24.4853	24.2734	24.3051	24.3495	24.3634	24.1944	24.1735	24.0851	24.0342	24.0753	23.82	23.7304	23.6853	23.3331	23.1061	22.9377	22.5327	22.061	21.35	20.5545	19.2238	17.1707	15.2033	12.7257	10.5292	8.19294	5.96655	4.37206	3.04376	2.26305	1.70143	1.37932	1.10374	1.03158	0.81205	0.83808	1.02545	0.95224	0.84871	0.97403	0.97976	0.98221	1.10909	0.93508
24.9703	24.8966	24.9858	24.7627	24.7807	24.9063	24.8752	24.694	24.6756	24.5991	24.4957	24.5525	24.3497	24.2587	24.0989	23.8388	23.6432	23.4477	23.0043	22.5985	21.813	21.0414	19.6796	17.5794	15.6204	13.1311	10.8145	8.47797	6.2225	4.61303	3.30685	2.44532	1.81938	1.4904	1.25088	1.17887	0.95513	0.91427	1.19528	1.10252	1.00062	1.10926	1.10758	1.16213	1.20179	1.11039
25.3211	25.2649	25.2987	25.1169	25.1157	25.245	25.2548	25.0186	24.9775	24.8916	24.8239	24.8234	24.6686	24.6028	24.3654	24.0972	23.9945	23.7192	23.2831	22.8954	22.0839	21.3714	19.9973	17.9381	15.932	13.4298	11.0604	8.66859	6.43754	4.78281	3.53227	2.58113	1.94386	1.64576	1.37665	1.28159	1.09888	1.0857	1.29567	1.23786	1.10249	1.2537	1.25944	1.30034	1.28373	1.2521
25.4438	25.4462	25.4132	25.29	25.274	25.3289	25.3427	25.1774	25.1087	25.0714	24.939	24.9268	24.7914	24.7679	24.4607	24.278	24.141	23.8257	23.3826	22.9947	22.1926	21.569	20.1851	18.1224	16.1536	13.651	11.287	8.84911	6.64239	4.99482	3.6979	2.72303	2.04164	1.7632	1.48973	1.37521	1.29187	1.24331	1.43922	1.3501	1.17619	1.4271	1.41083	1.48591	1.44373	1.41506
25.3419	25.4337	25.2885	25.2617	25.1993	25.2032	25.2822	25.0953	25.0552	25.0108	24.9298	24.8829	24.6963	24.6676	24.3632	24.2442	24.0844	23.7524	23.3484	22.9493	22.1817	21.6007	20.2752	18.207	16.2539	13.789	11.4507	8.95589	6.84538	5.16811	3.83221	2.82511	2.1212	1.87692	1.6163	1.51167	1.45664	1.37151	1.55763	1.46014	1.3053	1.60463	1.55249	1.60483	1.61086	1.61841
25.0152	25.1488	25.0307	25.0469	24.9794	24.9366	25.0076	24.8197	24.7592	24.7801	24.652	24.5978	24.4081	24.3821	24.062	23.9614	23.8236	23.4706	23.1174	22.716	21.9709	21.41	20.175	18.1423	16.2638	13.8336	11.4784	9.01913	6.98294	5.31487	3.94957	2.91497	2.16542	2.02094	1.73781	1.65762	1.59696	1.5281	1.70468	1.59826	1.48817	1.75776	1.6831	1.78539	1.74974	1.79537
24.4663	24.6568	24.5596	24.5807	24.4516	24.4308	24.4488	24.3301	24.2872	24.2759	24.142	24.0449	23.9863	23.8697	23.5081	23.4458	23.3359	22.9714	22.6849	22.263	21.517	21.0751	19.8922	17.9297	16.1216	13.7616	11.503	9.08438	7.08818	5.40683	4.03835	3.02195	2.19779	2.10086	1.86814	1.78898	1.75167	1.69774	1.77306	1.73621	1.62182	1.87368	1.79664	1.9417	1.91304	1.9741
23.802	23.9484	23.8772	23.9768	23.7463	23.7402	23.664	23.6159	23.5817	23.613	23.4833	23.3138	23.3245	23.1621	22.8236	22.773	22.721	22.3058	22.0875	21.6214	20.9391	20.5786	19.4772	17.642	15.8881	13.6098	11.5343	9.11136	7.15876	5.49358	4.12152	3.14809	2.25598	2.15635	1.96042	1.93155	1.80428	1.79037	1.80702	1.86426	1.72155	1.98205	1.89439	2.07182	2.0332	2.16137
22.8829	23.0551	22.9951	23.1104	22.9112	22.8493	22.7553	22.6976	22.7684	22.7954	22.6422	22.4821	22.4261	22.3377	22.0571	21.9761	21.9105	21.5585	21.3695	20.8983	20.3159	19.9952	18.9476	17.2218	15.5714	13.4464	11.4762	9.16668	7.22515	5.58655	4.05693	3.31615	2.39733	2.22488	2.03314	2.0225	1.84891	1.9147	1.85794	1.98378	1.82987	2.09602	2.04198	2.1842	2.14369	2.28802
21.9165	22.0473	21.9994	22.1278	21.8888	21.8624	21.8013	21.7257	21.8378	21.8634	21.6248	21.5367	21.474	21.4143	21.1501	21.1039	21.0558	20.7347	20.5574	20.1016	19.6563	19.2486	18.3521	16.6864	15.2813	13.2413	11.3329	9.15954	7.28422	5.68715	4.06195	3.40924	2.52147	2.31909	2.08887	2.11492	1.91374	1.98235	1.96898	2.09001	1.96137	2.24361	2.0902	2.23591	2.31189	2.35302
20.9068	20.9857	21.0212	21.0247	20.8143	20.9297	20.7619	20.6736	20.8325	20.795	20.6272	20.5615	20.4844	20.4843	20.1633	20.1302	20.1951	19.83	19.6909	19.2362	18.9222	18.514	17.8118	16.1789	14.8928	13.0636	11.1437	9.20362	7.3451	5.83138	4.24273	3.56394	2.65819	2.37829	2.18366	2.2234	1.9527	2.03224	2.07403	2.18575	2.13255	2.32592	2.14729	2.31812	2.35259	2.46252
19.8892	19.9386	19.9571	19.9987	19.773	19.9069	19.7218	19.6647	19.7416	19.8118	19.5634	19.5815	19.5624	19.5884	19.1793	19.227	19.2631	18.9252	18.8342	18.4335	18.1919	17.8017	17.2926	15.8254	14.5073	12.9509	11.1742	9.34107	7.46472	5.9988	4.45194	3.72634	2.84959	2.56703	2.28988	2.2837	2.03481	2.08885	2.13354	2.19866	2.17578	2.37756	2.26048	2.41869	2.4202	2.49701
