1.03308	1.03566	0.91943	1.02137	1.04038	1.05231	1.18498	1.05362	1.1264	1.09632	1.04136	1.10564	1.17953	1.18189	1.11714	1.16187	1.16657	1.06098	1.13398	1.07707	1.00112	1.05632	0.89464	0.81569	0.81242	0.66058	0.64804	0.53644	0.50245	0.40467	0.38467	0.31852	0.26253	0.13636	0.23197	0.18776	0.16906	0.14937	0.18002	0.07691	0.17109	0.16904	0.04598	0.05606	0.09558	0.02354	0.11583
1.37739	1.42259	1.28186	1.38475	1.45626	1.43742	1.52433	1.41913	1.51152	1.48274	1.46168	1.49216	1.57995	1.54193	1.54245	1.51753	1.51572	1.42397	1.49872	1.40858	1.35302	1.38875	1.17765	1.08268	1.00878	0.82731	0.80339	0.68288	0.59702	0.49804	0.49303	0.4097	0.3223	0.15818	0.23049	0.17228	0.17948	0.10923	0.15408	0.07294	0.13367	0.18464	0.02788	0.05174	0.08212	0.02272	0.11715
1.84964	1.88284	1.75757	1.87502	1.93329	1.91806	1.97224	1.902	2.01007	1.96057	1.97697	2.0145	2.08597	2.02341	2.07745	1.97777	1.97304	1.87985	1.95426	1.83274	1.76244	1.77204	1.51781	1.42502	1.28056	1.05252	0.98733	0.8287	0.70433	0.65422	0.64376	0.48402	0.39931	0.16615	0.20938	0.21235	0.17129	0.08141	0.13546	0.09751	0.11678	0.18177	0.02597	0.05152	0.07218	0.02267	0.12415
2.44622	2.50711	2.39698	2.4836	2.52731	2.54929	2.56935	2.52438	2.63915	2.5721	2.59677	2.63775	2.67497	2.62625	2.71409	2.56861	2.53332	2.46746	2.53186	2.38114	2.26969	2.24363	1.94482	1.82984	1.61652	1.32079	1.22498	1.00278	0.85653	0.85943	0.76005	0.59865	0.48481	0.22055	0.22625	0.23192	0.18165	0.0642	0.15144	0.093	0.1236	0.16805	0.03492	0.05223	0.03995	0.04857	0.13469
3.16889	3.26398	3.18348	3.23765	3.28897	3.28551	3.30599	3.3015	3.39587	3.28925	3.32463	3.39235	3.37783	3.32286	3.4722	3.27563	3.22046	3.15439	3.18294	3.01978	2.8702	2.78994	2.46813	2.26082	2.01156	1.63845	1.51109	1.25193	1.08726	1.0711	0.90059	0.72096	0.59093	0.31093	0.23555	0.21863	0.20731	0.0506	0.17476	0.10248	0.13316	0.16597	0.05157	0.03794	0.05904	0.07545	0.16883
4.06863	4.19196	4.08513	4.12721	4.22777	4.19624	4.17742	4.21319	4.28787	4.17373	4.18302	4.26202	4.21808	4.18147	4.31375	4.12563	4.04628	3.94765	3.95168	3.75989	3.54484	3.40005	3.02572	2.7725	2.48268	1.99318	1.82917	1.53275	1.30092	1.32151	1.11146	0.87814	0.66301	0.39155	0.25557	0.23884	0.2342	0.07239	0.18274	0.09867	0.10053	0.15166	0.05192	0.05402	0.05785	0.09085	0.16759
5.09192	5.18208	5.17822	5.14495	5.23177	5.19515	5.14387	5.22595	5.25851	5.1724	5.19248	5.22876	5.18683	5.13683	5.23299	5.0501	4.9556	4.87062	4.85294	4.59773	4.29634	4.12188	3.63893	3.3699	2.96816	2.43752	2.18059	1.81978	1.5062	1.58086	1.31941	1.01409	0.7524	0.45802	0.31251	0.25531	0.20593	0.13289	0.18846	0.11514	0.1145	0.13054	0.0472	0.07091	0.02972	0.13262	0.17139
6.18876	6.26061	6.35351	6.23265	6.32888	6.27289	6.23644	6.32172	6.33921	6.22216	6.31185	6.28986	6.23641	6.21094	6.25657	6.07139	5.95989	5.8389	5.76023	5.51142	5.1706	4.87216	4.35736	3.97696	3.47778	2.93531	2.59669	2.15081	1.72679	1.83875	1.51362	1.14631	0.85526	0.57791	0.3727	0.31314	0.21979	0.16416	0.19023	0.10189	0.1279	0.14423	0.07127	0.0815	0.03285	0.14692	0.15971
7.35926	7.44406	7.54175	7.3909	7.46857	7.40427	7.38683	7.46185	7.45375	7.34279	7.40763	7.32158	7.35855	7.2996	7.27764	7.10298	7.00413	6.87329	6.75821	6.45931	6.06516	5.65727	5.08716	4.59536	3.99413	3.42519	2.99242	2.51719	1.96316	2.11313	1.69556	1.28395	0.93005	0.6942	0.45088	0.36664	0.26364	0.20769	0.19343	0.09265	0.13306	0.17026	0.09753	0.09304	0.03221	0.16924	0.13428
8.51799	8.61726	8.72243	8.58088	8.64757	8.5414	8.52876	8.61551	8.5567	8.47196	8.48795	8.37329	8.43805	8.39508	8.32921	8.19939	8.07536	7.88355	7.74037	7.38881	6.95872	6.49331	5.78736	5.2062	4.51311	3.93607	3.3771	2.84529	2.21624	2.36384	1.89986	1.4187	1.02593	0.78798	0.50975	0.36601	0.28976	0.26923	0.21045	0.07707	0.09296	0.21336	0.14476	0.10039	0.07057	0.20204	0.11168
9.659	9.74843	9.84978	9.71505	9.75936	9.64018	9.64645	9.7081	9.59978	9.57703	9.56733	9.39942	9.51651	9.43491	9.33866	9.21659	9.12174	8.90877	8.70106	8.30753	7.83911	7.30111	6.47152	5.78139	5.03425	4.42036	3.7314	3.14306	2.44324	2.59919	2.10524	1.52696	1.11106	0.86671	0.52939	0.39365	0.31281	0.29962	0.20616	0.10219	0.0626	0.20591	0.17031	0.1039	0.08777	0.24119	0.14161
10.6808	10.7615	10.8738	10.7143	10.7601	10.695	10.6849	10.7052	10.6059	10.5938	10.558	10.4023	10.5376	10.4007	10.3211	10.1977	10.0873	9.87438	9.60245	9.15349	8.65094	8.05099	7.13136	6.33176	5.54324	4.86108	4.08737	3.42544	2.64328	2.84705	2.24627	1.63842	1.19601	0.94103	0.55581	0.46373	0.33765	0.32107	0.22114	0.10427	0.06735	0.23303	0.18362	0.13398	0.09687	0.25447	0.11906
11.6141	11.6478	11.7907	11.6111	11.6317	11.5999	11.6225	11.585	11.4868	11.508	11.4664	11.26	11.4357	11.2769	11.1955	11.0785	10.9618	10.7358	10.4105	9.95919	9.39102	8.73395	7.73416	6.82586	5.98326	5.29195	4.38397	3.7077	2.90813	3.07289	2.39849	1.79567	1.26785	1.00086	0.59862	0.50835	0.40066	0.34427	0.27396	0.12091	0.10286	0.27834	0.20634	0.1401	0.115	0.2613	0.15305
12.4169	12.4228	12.5182	12.4304	12.3877	12.3638	12.4047	12.3124	12.2576	12.2741	12.2069	12.0313	12.1861	12.0582	11.9899	11.8772	11.7349	11.5028	11.147	10.6399	10.034	9.33298	8.3059	7.28255	6.40346	5.65526	4.68219	3.95082	3.15017	3.30665	2.5691	1.94516	1.37203	1.05185	0.65295	0.56336	0.48044	0.35762	0.31317	0.16995	0.12677	0.28785	0.22259	0.15998	0.14501	0.27278	0.16174
13.0634	13.07	13.1261	13.1021	12.9822	12.9967	12.999	12.9214	12.8621	12.9023	12.7888	12.7164	12.8174	12.6911	12.6293	12.5537	12.4221	12.1531	11.7887	11.2407	10.5669	9.91296	8.77906	7.68789	6.75985	5.99455	4.93586	4.16036	3.37359	3.53758	2.71076	2.04403	1.46923	1.10188	0.69068	0.59396	0.51641	0.39356	0.37155	0.26642	0.2026	0.31963	0.25355	0.22623	0.16412	0.30287	0.18731
13.5249	13.6136	13.6178	13.5621	13.4408	13.5063	13.5368	13.4096	13.3528	13.4125	13.3151	13.2986	13.3254	13.2306	13.199	13.1527	13.0267	12.6826	12.3231	11.7995	11.0487	10.3726	9.25307	8.09223	7.13596	6.30835	5.22084	4.39933	3.56776	3.73493	2.84436	2.13326	1.57077	1.18056	0.74158	0.62441	0.55813	0.43636	0.40773	0.30626	0.27524	0.32316	0.29275	0.28909	0.2192	0.36016	0.24257
13.883	14.0515	14.0204	13.9181	13.8308	13.89	13.9247	13.8352	13.7353	13.7864	13.7358	13.7386	13.7231	13.648	13.6322	13.6061	13.5019	13.1424	12.8217	12.2546	11.4906	10.7529	9.64936	8.49285	7.4734	6.58895	5.49239	4.66927	3.78503	3.95012	3.01343	2.25247	1.66415	1.23529	0.80801	0.70545	0.59181	0.46805	0.44647	0.35305	0.36896	0.35247	0.34525	0.32502	0.27021	0.44241	0.29355
14.1766	14.3616	14.2842	14.1983	14.1534	14.1959	14.1836	14.117	14.0424	14.0445	14.0465	14.0828	14.0455	14.0157	13.9884	13.9962	13.8608	13.4932	13.2454	12.6207	11.8721	11.0875	9.98237	8.87708	7.80323	6.89234	5.76996	4.9142	3.97405	4.1662	3.14838	2.38203	1.78311	1.30895	0.87988	0.73683	0.62052	0.5292	0.52221	0.41756	0.45175	0.39638	0.38348	0.41356	0.34229	0.44677	0.35764
14.3871	14.544	14.4653	14.4402	14.3931	14.3957	14.3254	14.3148	14.2517	14.2613	14.2898	14.2884	14.2604	14.2838	14.1955	14.2713	14.1727	13.7676	13.5844	12.9433	12.2402	11.3977	10.2949	9.19536	8.10101	7.159	6.0541	5.14257	4.16148	4.34837	3.34978	2.46257	1.89365	1.39303	0.95328	0.76592	0.6703	0.596	0.56617	0.47401	0.50055	0.44955	0.4467	0.48048	0.42684	0.4963	0.44455
14.5174	14.6763	14.5711	14.5176	14.5749	14.5315	14.4456	14.4073	14.4034	14.3412	14.4358	14.4377	14.4309	14.4701	14.3896	14.4702	14.3943	13.9991	13.7931	13.2244	12.5211	11.6517	10.5465	9.49564	8.4369	7.3855	6.35264	5.41769	4.34434	4.56235	3.50908	2.56472	2.0211	1.4671	1.06515	0.79334	0.736	0.65014	0.5794	0.50968	0.54297	0.49101	0.50639	0.5558	0.51673	0.52817	0.54497
14.579	14.7251	14.6076	14.5356	14.6713	14.6015	14.5479	14.4679	14.4636	14.4184	14.5015	14.4594	14.5084	14.4877	14.5033	14.5677	14.5401	14.1475	13.9384	13.41	12.721	11.8775	10.7413	9.7749	8.74159	7.59978	6.62573	5.65823	4.56363	4.79464	3.64386	2.70624	2.15353	1.60926	1.13392	0.87118	0.79336	0.66186	0.60684	0.56811	0.54722	0.53666	0.58413	0.64308	0.58219	0.56561	0.61366
14.645	14.6724	14.518	14.5156	14.6769	14.5721	14.5424	14.4589	14.4692	14.4117	14.5008	14.43	14.5016	14.52	14.5571	14.5932	14.5397	14.225	13.9661	13.5076	12.8663	12.0413	10.8904	10.0176	9.01208	7.83634	6.8728	5.88466	4.78201	4.96195	3.84009	2.881	2.30927	1.66373	1.22785	0.96538	0.83732	0.69535	0.6557	0.61393	0.53205	0.59644	0.62548	0.66932	0.67915	0.63999	0.7091
14.6176	14.5353	14.4159	14.4364	14.595	14.476	14.4311	14.3266	14.3733	14.309	14.4039	14.3376	14.4265	14.4304	14.4817	14.5014	14.473	14.1808	13.9575	13.4833	12.9278	12.1677	10.9714	10.1398	9.18756	8.05975	7.08703	6.07402	4.94908	5.1307	4.00212	3.06981	2.42933	1.72381	1.29766	1.07324	0.87336	0.72704	0.67755	0.67958	0.56282	0.66535	0.66459	0.73206	0.76397	0.69648	0.77511
14.4396	14.31	14.2083	14.2749	14.3779	14.2825	14.2036	14.0967	14.1839	14.1385	14.1822	14.1606	14.2244	14.2698	14.284	14.3594	14.3334	14.0869	13.8284	13.4121	12.9263	12.1776	11.0748	10.2481	9.37419	8.20108	7.27719	6.26227	5.11431	5.30971	4.21579	3.23619	2.52197	1.7943	1.38521	1.12205	0.92401	0.75342	0.70681	0.72668	0.59744	0.6656	0.70428	0.79863	0.83902	0.76152	0.798
14.1502	14.0122	13.9133	14.0241	14.0807	13.9764	13.9143	13.82	13.8912	13.8651	13.8412	13.8635	13.8922	14.0019	14.0545	14.097	14.0789	13.9102	13.5974	13.2965	12.8076	12.1258	11.1028	10.3263	9.46524	8.36601	7.41254	6.39912	5.34289	5.49348	4.41647	3.41106	2.61172	1.89305	1.47555	1.19715	0.93682	0.74645	0.72308	0.76021	0.62808	0.70291	0.78234	0.82826	0.88873	0.87021	0.86157
13.7531	13.6093	13.5606	13.6343	13.6715	13.5729	13.5659	13.4588	13.5363	13.4558	13.4708	13.5057	13.5305	13.617	13.7601	13.7433	13.776	13.6308	13.3327	13.0961	12.5812	12.0631	11.0698	10.3986	9.52453	8.52291	7.56234	6.57924	5.53163	5.69067	4.605	3.56923	2.74936	1.99184	1.54538	1.2583	0.93631	0.7685	0.77289	0.82805	0.64628	0.76386	0.81622	0.86577	0.93922	0.95075	0.9028
13.2781	13.1107	13.1474	13.2157	13.2213	13.0943	13.0874	13.077	13.1422	13.0275	13.0594	13.0519	13.0988	13.2042	13.3255	13.321	13.3884	13.2796	13.0176	12.7728	12.3382	11.9588	11.0249	10.4336	9.56877	8.64962	7.71903	6.74912	5.74562	5.84647	4.787	3.73642	2.88467	2.10738	1.58103	1.35983	0.95095	0.80504	0.86869	0.8992	0.70066	0.79648	0.87401	0.90363	1.0493	1.07127	0.93755
12.7358	12.6409	12.7037	12.7515	12.7993	12.5924	12.5136	12.6129	12.6751	12.5288	12.5296	12.5628	12.5744	12.7656	12.8208	12.8902	12.9456	12.8687	12.6283	12.5348	12.0834	11.7982	11.0097	10.4214	9.65959	8.79739	7.89069	6.97705	5.94897	6.04124	5.00862	3.90171	3.00947	2.18184	1.67472	1.43038	1.02224	0.86886	0.8897	0.89717	0.7627	0.83454	0.94582	0.90674	1.13908	1.12686	0.98501
